r,g,b,dbins
2.4693523373458386,6.0476059984692,4.353916798186662,1.0
0.0,3.3719551093366604,2.351533832502383,1.1
1.4842389653716832,3.242719033784459,2.298808182914342,1.2
1.475419218832663,2.6599351488796272,1.9179320682095946,1.3
0.006838944231145373,3.4422141958760943,2.0561497195631255,1.4
0.005447140954506439,0.0,2.2879735150052873,1.5
0.013184501881728067,2.375096334204415,0.005815285238516679,1.5999999999999999
0.0008477696920821859,0.602090285787102,2.452508624752072,1.7
0.47839620704715213,0.0,0.6654494851699829,1.7999999999999998
0.43523846714952813,0.0,0.10155369632887147,1.9
0.042727635786266836,1.6851665003740415,2.4515735584837284,1.9999999999999998
0.3371320946742496,0.0,0.07426045454196152,2.0999999999999996
0.14589100881822192,2.4398824886754427,0.0008475878779111818,2.2
0.10853529388936395,2.417782514289039,2.4722331923017733,2.3
0.19604775327562202,2.4097416394564903,0.0021982257387320784,2.3999999999999995
0.10015804390761683,2.287595611016167,2.467946831485269,2.5
0.1985926970978793,1.0386618938635566,2.351610195495457,2.5999999999999996
0.28621014763836317,0.9784135391792063,2.38365895379581,2.6999999999999997
0.2146848686422804,0.2001319972511261,2.1446321166813824,2.8
0.0865277342363214,0.05506876919795944,1.5750668021485648,2.8999999999999995
0.10618083314680292,3.4643738815055425,1.5017682655314375,3.0
0.1538901931197944,3.311449736235878,3.454998613483274,3.0999999999999996
0.0961395522994518,3.377491194065258,3.455837899612987,3.1999999999999993
0.17311163993964596,3.335529330509508,0.12037409954078655,3.3
0.13675748073420674,3.142993642764284,3.412416933681338,3.3999999999999995
0.19313882457458795,3.2708689722733166,3.4225085726311515,3.5
0.16987393822706467,3.234447947330858,3.4314778304580043,3.5999999999999996
0.15831849690797362,3.0212298419099395,3.421096730938459,3.6999999999999993
0.1671792973813814,2.1691838362993296,3.386859079418965,3.8
0.14409762650188954,0.9675722847378293,3.208381816830529,3.8999999999999995
0.19327513892769574,4.452807011847109,3.028432982161621,3.999999999999999
0.1661800872392474,4.357880479916801,1.5525605355493717,4.1
0.16460693486378272,4.3662890228109665,2.332976023149564,4.199999999999999
0.1531866125036417,4.234717538121536,4.424340706427934,4.299999999999999
0.1448577758515676,4.136821367473454,4.443219782676823,4.3999999999999995
0.09884128689063562,4.245039291608584,4.443704158841436,4.499999999999999
0.14796454858046976,4.393029490854209,2.746241401809156,4.6
0.17106545917155236,4.194250145048747,4.433696958285913,4.699999999999999
0.15174175170928159,4.238447702688357,4.441858687762596,4.799999999999999
0.16604344510313002,4.2064354008187745,4.423217204566143,4.899999999999999
0.1372419589674692,5.381649116038526,4.096838477042233,4.999999999999999
0.1697086373262961,5.319799025119044,4.095470873922804,5.1
0.10195211424745067,5.380548955175727,4.301117543251851,5.199999999999999
0.11467524962970818,5.424152966703894,4.134192617277679,5.299999999999999
0.13578603847208992,5.425231889823516,2.715949875877325,5.399999999999999
0.15333016800671523,5.410913752520025,3.856590085273768,5.499999999999999
0.17937138702537495,5.437857133549767,3.9602474281254656,5.6
0.12961677303632835,5.397241180163474,2.6348471287259088,5.699999999999999
0.16872354397072922,5.16702942733948,0.8458351650385005,5.799999999999999
0.13236971505681588,5.316965754303194,2.4479080584089288,5.899999999999999
0.16719290049526447,5.135454385044043,3.5702058786518953,5.999999999999999
0.14215510853349722,5.115641302977752,3.295778700218946,6.1
0.10873234722136284,5.167537632686983,0.11079873457184301,6.199999999999999
0.15728090083266952,5.347496090822687,0.18949729294680767,6.299999999999999
0.11360949903689323,5.199012026755473,0.13376758828428603,6.399999999999999
0.12020672097324556,4.898782981029759,5.41344752200739,6.499999999999999
0.12979700269640798,4.664118806012944,5.367329978848459,6.599999999999999
0.09860907665682749,4.732758855249483,5.329198706776817,6.699999999999999
0.1006303588420154,0.6860764973002653,4.278209724632815,6.799999999999999
0.11628663145019424,0.49794370892277917,3.9022893584233755,6.899999999999999
0.06663581713625141,0.3126746862596531,3.501348390345952,6.999999999999998
0.05438953023735,6.405994876044508,2.603239951138601,7.099999999999999
0.04088231862461532,6.32261545228534,4.943892488816228,7.199999999999999
0.04678897680021625,6.345067490893809,4.48532777716507,7.299999999999999
0.05779429786499686,6.277561443242287,3.3900404722320054,7.399999999999999
0.03524300794065118,6.08454878082247,2.6889455861243725,7.499999999999998
1.4795594636579135,6.020346517100846,6.372050282457659,7.599999999999999
1.4832952540775384,6.297495650802215,6.371388151413592,7.699999999999999
0.06636327853990644,6.22087873885467,5.341924776940449,7.799999999999999
0.07745130120493963,5.411295308255577,2.101180290366335,7.899999999999999
0.0751557670339506,5.422674762021523,3.4607425768731153,7.999999999999998
0.040971317371317026,3.45331607688607,4.204969436090849,8.099999999999998
0.0953609266063226,3.8161225172783935,4.3385835434723035,8.2
0.14640092322039228,3.9732614350611977,4.329477263554396,8.299999999999997
0.15852401132090438,3.64600511596549,4.237897596406349,8.399999999999999
0.10404611897879851,4.06717444837095,4.380588587157697,8.499999999999996
0.04705174934096514,4.040369670468689,4.365076008092836,8.599999999999998
0.06236620738755316,1.9483084389263652,4.134970016062183,8.7
0.10645907417191013,3.7186566237913294,4.340822299074059,8.799999999999997
0.05546730290922189,3.9955598179504754,4.399286726219836,8.899999999999999
0.04183575410581867,5.418981948884488,5.321975675374512,8.999999999999996
1.4561453538267741,7.1184535445489665,6.195548420317224,9.099999999999998
1.454303805922203,6.993456022475599,7.100372738877025,9.199999999999998
1.4448806325513162,7.11002123315511,7.03140976966057,9.299999999999997
1.4126892584790933,7.005156122455182,7.125797720124677,9.399999999999999
1.4243289951179792,7.292530950648397,7.233135034136776,9.499999999999996
1.417321114277335,7.243375860180174,7.253950219946505,9.599999999999998
1.4410955608731773,7.379831646874123,6.064137855486849,9.699999999999996
1.4769461780802595,6.341451226470512,0.5908582541764459,9.799999999999997
1.4800284585992363,6.399781698576757,2.8366969444753263,9.899999999999999
0.0025362300462101113,0.0,0.7812024430330945,9.999999999999996
1.4412082288657577,7.237744154983618,5.609928873328782,10.099999999999998
1.43201278912609,7.366172746599628,7.318245058863752,10.199999999999996
1.3286934041553704,8.277221544433845,7.01052246852805,10.299999999999997
1.4108114156180895,7.319700872631664,7.350381812295742,10.399999999999999
1.435488707100936,7.325273879736709,6.061584384791261,10.499999999999996
1.4721071813307638,5.714387108794349,6.352971152718407,10.599999999999998
1.454973247554531,4.8954923982698615,6.197941043147031,10.699999999999996
1.483603776183405,4.189134030806247,6.170590018649576,10.799999999999997
1.0746419418597997,8.9159008057435,8.208870846379932,10.899999999999999
1.0452400358095315,8.210756773601885,8.266268103946672,10.999999999999996
