r,g,b,dbins
12.053019345171286,35.38157767126429,29.104539985582516,1.0
9.580941512888424,26.429039513388112,19.921628915121794,1.1
9.27398510044569,24.934455139205195,18.023428612324434,1.2
9.416410062635691,24.770130863107838,17.06720626126504,1.3
9.160311546479239,25.255944859945817,18.412740914418958,1.4
8.599435194468493,24.327617083416392,18.255124866257923,1.5
8.139049429554207,22.584711671732787,16.28484758825822,1.5999999999999999
7.87075060702474,22.11462965281475,16.006097984199638,1.7
7.498138651911003,20.94149547757439,14.958200375442939,1.7999999999999998
7.405231763056614,21.086162221046337,15.27943693040943,1.9
7.312931628812096,20.432992783358134,14.357660697899112,1.9999999999999998
6.937672612354319,19.955385223208417,14.429705766928302,2.0999999999999996
6.50519929474866,18.9606932622279,13.690900106868796,2.2
6.840870833905445,20.399818417155814,15.013316421529916,2.3
6.507665523264912,19.5838625029443,14.446265120474518,2.3999999999999995
6.041763650864384,18.09229234129497,13.190510331816057,2.5
6.390545132832622,19.624613321299606,14.561321063286064,2.5999999999999996
6.268969371612654,19.61932428252373,14.932154540644467,2.6999999999999997
6.3504286380173784,19.72919409481648,14.688168597539736,2.8
5.98076274550385,18.58085730335458,13.798622378181802,2.8999999999999995
5.986939866977546,18.741939463219477,13.939391535562233,3.0
5.997220519198232,18.94822101782232,14.175635525422896,3.0999999999999996
5.888937832957486,18.76564172298669,14.091705621278324,3.1999999999999993
5.997644685523618,19.36721838317805,14.646954235621594,3.3
5.954487645930212,19.31688782447351,14.570143475414913,3.3999999999999995
5.988342807311743,19.58330760076012,14.816623943295177,3.5
5.854866164246829,19.26705410477299,14.626931776128881,3.5999999999999996
5.562760501142163,18.400252041351056,14.082758458963298,3.6999999999999993
5.509791347608963,18.34432036544524,14.053247573404608,3.8
5.547793962684413,18.64544832158118,14.342190000771438,3.8999999999999995
5.566249322904054,18.895997438058934,14.657204498435625,3.999999999999999
5.497671272197574,18.679267535043067,14.454209075018586,4.1
5.481216090314115,18.767935897830416,14.576328482409245,4.199999999999999
5.394017979209762,18.51754865573911,14.390344317602159,4.299999999999999
5.406371254765607,18.757236778535788,14.671867017442478,4.3999999999999995
5.249569906946935,18.26016450643132,14.334044240480035,4.499999999999999
5.2503073765242885,18.47200537330265,14.617477140835094,4.6
