r,g,b,dbins
4.78183571841537,12.592565491300093,8.834550028894954,1.0
2.864895709427283,7.183861896588983,5.069623986806697,1.1
2.3969870540453364,6.7057002275005555,4.9644047414718315,1.2
3.4068475101154565,8.641254211098149,6.119388783926643,1.3
2.217467978288519,6.443669143090998,5.06324491035894,1.4
1.4972834485399826,5.200199917359674,4.0089875506662445,1.5
2.1608368818315933,5.502686479421445,4.192161633166157,1.5999999999999999
2.1962391677540007,6.379257656126246,5.084548402886863,1.7
1.4686689707601617,4.583596637146777,3.553280054921429,1.7999999999999998
2.0747905393200727,5.388640072020547,4.220845520712861,1.9
1.4972332789672975,5.183537825026599,3.9557870269052438,1.9999999999999998
1.4937986718193796,5.122568017558495,4.4297460579101315,2.0999999999999996
1.4967825390506568,5.214276814196535,3.880128959569839,2.2
1.4971078301200338,5.195643970401562,4.5068296482872325,2.3
1.4973410674221606,5.037934252549444,3.878176301785829,2.3999999999999995
1.4978891312274143,5.023839233304293,3.8583832793473656,2.5
1.4972864696234902,5.138193483249674,4.498564115368915,2.5999999999999996
1.4961469247558026,5.238196342044841,4.585877599352651,2.6999999999999997
2.1617088023256983,6.350053560237316,5.187828328567987,2.8
1.4971681125566056,5.285218949570335,4.676332632467474,2.8999999999999995
1.497780762278066,5.193582283581212,4.605358394499454,3.0
1.495522038599858,6.11795166416069,5.456735224278606,3.0999999999999996
2.2544397259059754,6.743549078460548,5.470899233908614,3.1999999999999993
1.4956907367665628,6.586377752104572,5.397049378420011,3.3
2.2564489026786645,6.82411547253515,5.554904312173566,3.3999999999999995
2.2618275315872776,7.51174753250359,6.203444658667705,3.5
2.2462232759889447,6.793305645588026,5.538407056291869,3.5999999999999996
1.4955778088379685,6.721280285285205,5.534048191694749,3.6999999999999993
1.4954940145320956,6.635316158698315,5.469959832608649,3.8
2.222228506568865,7.342716559099247,6.1226513134590475,3.8999999999999995
2.280872037281245,7.5151564804348245,6.2675732273806695,3.999999999999999
2.335986780231531,7.7891771594457415,6.468866542256238,4.1
2.2988602770274817,7.669232143165153,6.361716814241828,4.199999999999999
2.3309702001892294,7.753030030510522,6.475426303877292,4.299999999999999
2.300587671355689,7.644156195193985,6.382488789806833,4.3999999999999995
1.4937971382368238,7.661400714372379,6.395705825046628,4.499999999999999
2.29681334308581,7.601933970700254,6.341067866477652,4.6
2.3123894330748906,7.6143492962603005,6.3997523049128455,4.699999999999999
1.4936367339509524,7.661626328174494,6.424923522018099,4.799999999999999
1.4915541515071953,7.841483430859673,6.575547081926013,4.899999999999999
1.4881495803534064,8.017787414424381,6.727822399039202,4.999999999999999
1.4871414013262942,7.486819338381385,6.7407238589886225,5.1
1.492126035825117,7.338278193172272,6.622660473468211,5.199999999999999
1.490234759195342,8.050814279830792,6.746550344374364,5.299999999999999
1.4898255384088592,7.509735725664379,6.7835728749904,5.399999999999999
1.4905105304085358,8.004024069987741,6.746411591878845,5.499999999999999
1.4925036222835828,7.387660237908001,6.726809580102038,5.6
1.4936581759465202,6.98571231167105,6.301033609434943,5.699999999999999
1.490319156042118,7.114199620018819,6.379200949238562,5.799999999999999
1.4899066514821089,7.1408482439761185,6.354619384091186,5.899999999999999
1.491471479574198,7.09041490618447,6.350051228455292,5.999999999999999
1.4935762562621802,7.064014059244605,6.3522229772179735,6.1
1.4938197494458691,7.088392701038257,6.38202032086246,6.199999999999999
1.4946862874005171,7.061623592786122,6.336545623299064,6.299999999999999
1.4950111106241528,7.099648232458889,6.367156960027346,6.399999999999999
1.4922204328376205,7.170607173913059,6.403341337690154,6.499999999999999
1.4917643325240335,7.219776792169781,6.429954012059155,6.599999999999999
1.4932174180023514,7.197767477373058,6.443071728871398,6.699999999999999
1.4904434502287511,7.316480074016639,6.479819339928959,6.799999999999999
1.4894090678230287,7.333573607697349,6.480359102896181,6.899999999999999
1.4902658782314628,7.388983427423493,6.480134751589468,6.999999999999998
1.4902363681301865,7.427982012692045,6.476717810253743,7.099999999999999
1.4906973005347,7.417596400783582,6.445494891519996,7.199999999999999
1.489989311222975,7.441608826557296,6.458771877673586,7.299999999999999
1.488091581777352,7.454656287926982,6.457825240344964,7.399999999999999
1.4853247441565194,7.463549113302921,7.423234994678341,7.499999999999998
1.4795594636579135,7.446634976595411,7.427243728202084,7.599999999999999
1.4832952540775384,7.406044419861125,7.405721166179815,7.699999999999999
1.4862456945373903,7.277168941243487,7.34365942871776,7.799999999999999
1.4919678811610828,7.060857899283722,7.1860934262735,7.899999999999999
1.4916588902698322,6.947923014738592,7.12068047274,7.999999999999998
1.4929745964710575,6.746574361647534,7.017823261203717,8.099999999999998
1.4941572974024113,6.484109423668372,6.8070449792192145,8.2
1.4922510939290685,7.898685282713735,6.763879497722294,8.299999999999997
1.4919193986222432,7.906696970092396,6.727461762990373,8.399999999999999
1.494451752949654,7.727835885873605,6.446966777237688,8.499999999999996
1.4953421954011346,7.663828236980394,6.47802479253236,8.599999999999998
1.4947393324401812,7.77450459784174,6.643019334743068,8.7
1.4954246086290257,7.593319667492751,6.61404802009515,8.799999999999997
1.4960957433022037,7.292561305488185,6.344035561641019,8.899999999999999
1.488401820159787,7.764337886430151,8.012691050530115,8.999999999999996
1.4561453538267741,8.203623015014443,8.342850092879507,9.099999999999998
1.454303805922203,9.226687150720343,8.287189157974078,9.199999999999998
1.4448806325513162,9.217369436833339,8.250859375228686,9.299999999999997
1.4126892584790933,9.260972732343067,8.350793073540565,9.399999999999999
1.4243289951179792,9.240526307229567,9.194202812072852,9.499999999999996
1.417321114277335,9.24853656097188,8.296723389360169,9.599999999999998
1.4410955608731773,9.137765034510881,8.195472007717747,9.699999999999996
1.4769461780802595,8.84010735579778,8.876123332661987,9.799999999999997
1.4800284585992363,8.930308852075683,7.784954501080934,9.899999999999999
1.4899983442297184,8.551759757570471,7.531810433043125,9.999999999999996
1.4412082288657577,9.051881240479007,9.021829016022961,10.099999999999998
1.43201278912609,9.190150871115796,9.234643184838438,10.199999999999996
1.3286934041553704,10.16023745443409,9.25091495687338,10.299999999999997
1.4108114156180895,9.864103327808396,8.890507248851417,10.399999999999999
1.435488707100936,9.653148277263469,9.680195694641993,10.499999999999996
1.4721071813307638,10.449200907087482,9.428767777892451,10.599999999999998
1.454973247554531,10.488577664984387,9.576004030303631,10.699999999999996
1.483603776183405,9.092335589937425,9.108162239374655,10.799999999999997
2.495598566023218,10.96285678225286,10.114396270761105,10.899999999999999
1.0452400358095315,10.213798084921168,10.209123239647347,10.999999999999996
