6.09430997147149,16.561433004289725,19.324674191845553,0.495183174999344,2.1985831688683284,2.8223358797912845,13.768735013530929,38.14844344566201,45.595753838757496,12.443531784992892,96.8223889080867,135.6474411777938,0.45
5.773845772175914,15.445513139720259,17.854185246531596,0.495717341817086,2.2386879377936335,2.2204222753831324,14.565009048650575,39.79706239087611,47.05454770140496,13.65070697021493,102.88822229630844,140.4549554274076,0.55
6.251982376743151,16.24232283459315,18.39519317387361,0.4956201507864904,2.201637224524308,2.957729339014931,19.015760149107532,48.01645438464569,54.71833557006975,20.252593632295024,140.0139179678391,178.50140730770354,0.6499999999999999
7.049271647680353,18.17486178232272,20.653115176917446,0.49176042057859604,2.327037352697858,3.13306239224939,21.075324913515082,54.840590041792424,63.71839751754222,26.10374056169053,181.14705053182968,248.48906917549988,0.75
7.575356822842822,19.410508028277487,21.828817048164304,0.4875964634542565,3.1286647055941934,3.1890984673191634,20.461820648639446,53.01903804464915,60.87145346226593,25.09349036001844,170.10410664120394,225.73336071123268,0.8499999999999999
8.183339296448853,20.93165406031303,23.297554767442147,1.4180385434131226,3.0139279017849034,3.787091577179111,21.53664748458701,56.923779110376486,65.19582178389348,27.285795523423694,184.18293794106938,235.2571081688553,0.95
8.732392963047532,22.54705597314442,25.279291518136315,1.4374464360693626,3.740082441204164,4.5048504667363245,21.409338240442885,57.607834963654625,66.72893528831477,27.192270477371377,188.9572448867339,245.70771668307663,1.0499999999999998
9.12960521278669,23.746980763826915,26.7188834345257,1.4423341275871129,3.7392906631182656,4.492998839097258,20.893595627109498,55.44431768900074,64.34889899962403,24.789070844229983,174.0958312941309,228.4452214122474,1.15
9.45001540225682,24.915671122461614,28.20742905687646,1.4547255215201262,4.390653727244463,5.2356219203361665,19.668703988483422,53.75271288900052,63.29676911654928,22.921349502573165,165.2731442329619,218.45415003560197,1.2499999999999998
9.172371882727075,24.42256943285438,27.759188354764284,1.4631344327749733,4.521082903875054,5.366767972496176,19.63277074621637,53.815267303767726,62.60179623722252,21.684640454061334,160.49372223090091,215.89066538042428,1.3499999999999999
9.153153697535394,24.641707765704545,28.177374532086105,1.4574674359854363,4.4510021827249915,5.331118082683692,19.589399266832533,54.74628117857032,63.48469286382997,21.832029075221918,165.76712440569221,223.66916650599757,1.4499999999999997
9.152519458598054,24.9989033737018,28.847367349740402,1.4724687190164458,4.6249017851523915,5.5041011290570445,19.562920277116014,55.73182769142175,65.63268643166667,22.75053157641461,178.6366862807587,245.95775915495318,1.5499999999999996
8.964702676509622,24.937857457700886,29.207579888485583,1.4800704745207742,4.788485628380739,6.338318850101771,19.345821289642338,55.09738613850415,66.03378391441177,20.988557552804835,169.51276069079864,240.89015938317416,1.6499999999999997
8.819253603553914,24.81427940013893,29.294701215732356,1.479392955648323,5.584343678277824,7.172421607769088,18.01857838887093,50.463105849344,61.102332606829236,16.319246841559856,133.5835441718803,193.55992620968075,1.7499999999999998
9.415773995112277,26.79857173562558,31.697140611907983,1.4736848657519803,5.220412483064454,6.131368630740224,18.04925957409234,50.613955960972696,61.37476379899783,16.93698484738308,138.83847817579937,201.4236428820049,1.8499999999999996
9.119671154788294,25.986645961540443,30.75756246965248,1.4833275460116149,4.754559352738192,5.769506328648193,17.02894786619836,50.01839973899666,59.30650325531391,17.333649081957823,139.47234327270658,195.89629158573982,1.9499999999999995
8.902338983495863,25.420592703107612,30.28888880486619,1.4840886409656293,4.8079306825539065,5.8371631365424905,17.881613017944158,50.067794795892965,60.20639608279631,17.94169941117729,145.68226656324282,204.6623396064415,2.05
8.17890833529135,23.516077897563754,28.257941266571176,1.4772896982116621,4.10836731354957,5.748361653922154,16.867763657167302,46.82065156281016,57.01759354697203,16.66540024608499,136.48983851384898,193.32731565462484,2.1499999999999995
7.209421918624011,20.835006158200354,25.20837065137947,0.3911236559646064,4.309526556907982,6.003691361272078,14.745056566870272,42.203325722672155,51.3923545827202,13.813476509334768,113.85301933469158,159.79063757386552,2.2499999999999996
6.506554223088295,18.92996453508217,23.104483360104442,0.43629453158488496,3.4638278809196086,5.37981986881133,13.479964862920779,40.0684810148597,49.21832458516788,14.365879130065547,120.03651272964852,170.73105476883015,2.3499999999999996
6.0954329424337015,17.830999184454008,22.26970668466492,1.4426575863947615,6.427083428875958,8.292515989853937,11.161135139998164,29.93486787765519,37.484943979970986,6.646640746642236,47.434352473325355,68.11583925421753,2.4499999999999993
