r,g,b,dbins
13.566670910891638,20.471294858682644,21.422176883150964,1.0
11.26627965583464,16.48038510546146,16.201873679551852,1.1
10.786648358812728,15.214324776870695,14.251939674592844,1.2
10.510944899527424,14.485932602642439,12.78879248109119,1.3
10.456057312490305,15.12538801783926,14.332034537315627,1.4
9.793113802427857,14.439554331306908,13.992510603455043,1.5
9.542918968614018,13.585045946310453,12.796690491977087,1.5999999999999999
9.54056940664556,13.706419209766784,12.898000838851232,1.7
9.43724243612483,13.726060715981841,12.609598094463712,1.7999999999999998
9.194272704959335,13.786996205084911,12.832500623970567,1.9
10.18935010565951,14.938917296918818,13.034580716344806,1.9999999999999998
9.084374102785317,13.896888573859902,12.949027986875851,2.0999999999999996
8.448190934890732,13.300422902841635,12.306617782045842,2.2
8.88811437620681,14.741445771654705,13.94614690914287,2.3
8.582810105074426,14.109729710726475,13.369240529105891,2.3999999999999995
8.496949423434403,13.785350760818321,12.898803118188997,2.5
8.70475114172805,14.92556399833607,14.273237908860247,2.5999999999999996
8.599974100634622,14.45118045136915,14.064066683030694,2.6999999999999997
8.641533436195946,14.415708435491648,13.822406489337805,2.8
8.320780923967133,13.857935711970264,13.285900055178548,2.8999999999999995
8.455341174201028,14.023698929832612,13.482881870416017,3.0
8.367992302031121,13.988091926669687,13.569384662344573,3.0999999999999996
8.056726479464622,13.417423330820244,13.106510484942548,3.1999999999999993
8.187701221849327,13.880933177221724,13.670651136742327,3.3
8.123393940916662,13.842315757831157,13.61525378663978,3.3999999999999995
8.180559613982858,13.88051540948122,13.688516724998255,3.5
8.12242405420214,13.787151811588533,13.657926285101981,3.5999999999999996
7.8260145684598355,13.22803498094784,13.187653945559058,3.6999999999999993
7.751555603684608,13.187063159396759,13.164563554219407,3.8
7.771924276895411,13.38880872658775,13.419665699532441,3.8999999999999995
7.767143507426528,13.520267776566985,13.651049635743574,3.999999999999999
7.719313634654318,13.2967857774115,13.390133670190885,4.1
7.7926705485892445,13.504940052926994,13.627047334212222,4.199999999999999
7.677174298760964,13.293899005834687,13.433407649635056,4.299999999999999
7.652196613455595,13.349311256891083,13.573809911148546,4.3999999999999995
