r,g,b,dbins
3.023729442033211,5.899468933874071,5.30099652948319,0.48
2.214383376945597,4.308142692485696,4.360190624500564,0.5800000000000001
2.961275737309212,5.186477087122081,5.25241718771773,0.6800000000000002
2.264392142682878,3.833615625804921,3.2209333500625044,0.78
1.4868316284347816,3.098129106989009,2.4464402896026027,0.8800000000000001
1.4842328605222481,2.3720579957654855,2.4504144999098485,0.9800000000000002
1.4826610972646213,2.3638146964147047,2.360645071717408,1.08
1.4816157170826125,3.052783865150315,3.1314014473867173,1.1800000000000002
1.4865040832776115,3.873182479317427,3.918418252640578,1.2800000000000002
2.2954332921687453,4.606507781154961,4.6577600922190845,1.3800000000000003
2.291009905994503,5.36149546469954,6.122284684505048,1.4800000000000004
3.0561659478735326,6.140032137973841,6.947854684906704,1.5800000000000003
3.176516900714741,7.040981680016395,7.197945750088558,1.6800000000000004
3.980086356247295,8.00777717140848,8.213061821422054,1.7800000000000002
4.034253624572166,8.146973042950707,9.044746362830448,1.8800000000000003
4.135411042829507,9.034871457603902,9.929102946858784,1.9800000000000004
4.029564261922173,8.86317775452961,9.708781703455605,2.080000000000001
4.080631180265356,8.27122526866952,9.227448625222124,2.1800000000000006
4.012192631390615,8.833951594304477,9.775465802005597,2.2800000000000007
4.004382048943929,9.559665727517032,10.522502329933404,2.380000000000001
4.160329767770004,10.028985861339525,11.015237393361351,2.480000000000001
4.154798367239044,9.831010178414395,10.21826246879665,2.580000000000001
4.135637044885223,9.850287034642474,10.796277463016196,2.6800000000000006
4.116465535799374,9.951387725372607,10.882841429889906,2.780000000000001
4.3048079741294245,10.18635205126275,11.215783606573488,2.880000000000001
4.759690363025378,10.143118865241192,10.905082411424017,2.9800000000000013
5.207952230111025,12.14840906610754,13.32847755735518,3.080000000000001
5.333329734923322,11.725433778075939,10.733213707565818,3.180000000000001
5.35926167694367,12.509208118546224,14.373574221911282,3.280000000000001
6.122375868026517,14.031232465824923,15.801145957632581,3.380000000000001
6.191895254927757,14.403227402336896,16.285277112165012,3.4800000000000013
5.420944558521561,14.0754369825207,15.857605177993529,3.580000000000001
