r,g,b,dbins
0.0,2.2837991853276542,1.449122386849345,0.45
0.0,2.2762429618172133,1.4821891985343394,0.55
0.0,2.237818997072576,1.4724587455389813,0.6499999999999999
0.0,2.2758609247689825,1.4784035256059058,0.75
0.4989629256104311,2.3263896779040296,1.4820002294161778,0.8499999999999999
0.4984202980522069,3.092450654802066,2.3192466389607627,0.95
0.4973083277319501,3.8053631501526257,3.0412816446454873,1.0499999999999998
0.4975291856219274,3.7576654448495304,3.0042712337145843,1.15
0.49753981368489886,3.6394599713525118,2.9438600989032646,1.2499999999999998
0.4979266577029706,3.587965876544315,2.902723690585954,1.3499999999999999
0.49799618118987155,3.4200353378910577,2.787296315623747,1.4499999999999997
0.4966545025545232,4.709060345294474,3.2685622230207034,1.5499999999999996
0.4969802688619996,4.586542331467751,3.227974352531529,1.6499999999999997
0.4954798217883834,5.3597111687842425,3.999836682200827,1.7499999999999998
0.4955090150966791,5.242651709262592,3.8638755273138985,1.8499999999999996
0.4970726768133575,4.768190122902365,3.3910879724462806,1.9499999999999995
0.4969693507350987,4.812556681054381,4.028298363409382,2.05
0.49801310171910607,4.110783033509062,3.3311972081916865,2.1499999999999995
0.4981477675099652,4.314911419256965,3.4644051549017814,2.2499999999999996
0.0,3.462819937799663,3.4809969256278377,2.3499999999999996
0.4982995170320401,6.4345590523149445,5.378545139405532,2.4499999999999993
